ts,open,high,low,close,vol,date
1727386200,64499.86,64990.46,64417.8,64728.0,0.7453311975,2024-09-26 21:30:00
1727389800,64720.0,64800.0,64444.0,64445.0,0.5368457929,2024-09-26 22:30:00
1727393400,64445.0,64850.0,64434.68,64839.98,0.2590441961,2024-09-26 23:30:00
1727397000,64839.98,64848.0,64690.0,64701.01,0.0629520836,2024-09-27 00:30:00
1727400600,64743.57,64743.58,64687.22,64687.22,0.1118419992,2024-09-27 01:30:00
1727404200,64687.22,65000.0,64600.0,64700.0,0.2784053717,2024-09-27 02:30:00
1727407800,64701.11,65000.0,64701.11,64865.86,0.3675140422,2024-09-27 03:30:00
1727411400,64865.86,65000.0,64829.69,64919.0,0.4027195674,2024-09-27 04:30:00
1727415000,64990.0,65100.0,64700.0,65001.0,0.6027420938,2024-09-27 05:30:00
1727418600,65100.0,65189.99,65001.0,65189.99,0.4720130493,2024-09-27 06:30:00
1727422200,65190.0,65209.99,65010.02,65209.0,0.9950355914,2024-09-27 07:30:00
1727425800,65209.0,65499.0,65001.0,65432.0,1.5454106436,2024-09-27 08:30:00
1727429400,65496.0,65496.0,65125.3,65155.0,0.7192714205,2024-09-27 09:30:00
1727433000,65158.0,65399.99,65100.0,65101.0,0.5629060135,2024-09-27 10:30:00
1727436600,65100.0,65125.67,64942.3,64979.45,0.7989956265,2024-09-27 11:30:00
1727440200,64998.0,65400.46,64979.4,65208.7,1.3224125633,2024-09-27 12:30:00
1727443800,65300.0,65800.0,65100.03,65800.0,1.7516515752,2024-09-27 13:30:00
1727447400,65807.7,65999.0,65780.0,65850.0,1.9479697965,2024-09-27 14:30:00
1727451000,65803.0,65918.0,65500.0,65649.94,1.3121370884,2024-09-27 15:30:00
1727454600,65648.94,65950.0,65350.03,65400.0,1.1322615891,2024-09-27 16:30:00
1727458200,65343.47,65794.97,65211.7,65215.0,0.8526694725,2024-09-27 17:30:00
1727461800,65496.62,65496.62,65028.0,65276.84,1.5968176859,2024-09-27 18:30:00
1727465400,65276.84,65349.0,65080.0,65249.8,1.6814747249,2024-09-27 19:30:00
1727469000,65249.53,65400.0,65029.0,65350.0,1.9833758511,2024-09-27 20:30:00
1727472600,65350.0,65555.0,65289.95,65555.0,0.6447478676,2024-09-27 21:30:00
1727476200,65581.0,65588.99,65421.0,65425.0,0.1260144,2024-09-27 22:30:00
1727479800,65425.0,65573.92,65422.01,65425.63,0.1088312469,2024-09-27 23:30:00
1727483400,65425.75,65573.0,65352.01,65530.0,0.0747472859,2024-09-28 00:30:00
1727487000,65529.0,65588.0,65433.03,65588.0,0.3209923768,2024-09-28 01:30:00
1727490600,65569.0,65798.0,65554.98,65701.0,0.2680174975,2024-09-28 02:30:00
1727494200,65701.0,65788.0,65536.11,65585.37,0.6525683532,2024-09-28 03:30:00
1727497800,65585.37,65690.52,65470.0,65470.0,0.5774572555,2024-09-28 04:30:00
1727501400,65500.0,65575.0,65339.5,65389.15,0.852247053,2024-09-28 05:30:00
1727505000,65389.15,65910.0,65223.74,65319.24,1.4328579294,2024-09-28 06:30:00
1727508600,65330.01,65600.0,65142.59,65156.79,1.6563108198,2024-09-28 07:30:00
1727512200,65160.66,65300.0,65002.13,65026.01,2.046545775,2024-09-28 08:30:00
1727515800,65043.19,65289.98,65006.02,65188.99,1.060657826,2024-09-28 09:30:00
1727519400,65189.0,65307.0,65103.4,65230.96,2.2426753463,2024-09-28 10:30:00
1727523000,65230.96,65347.0,65133.33,65153.11,1.2396040959,2024-09-28 11:30:00
1727526600,65153.11,65190.0,64913.0,65022.73,1.99614448,2024-09-28 12:30:00
1727530200,65022.73,65399.0,64960.0,65299.0,0.9447007182,2024-09-28 13:30:00
1727533800,65299.0,65393.0,65180.0,65217.38,0.500513208,2024-09-28 14:30:00
1727537400,65217.38,65217.38,65077.35,65125.0,0.48737616,2024-09-28 15:30:00
1727541000,65125.0,65200.0,65019.26,65085.52,0.4967194883,2024-09-28 16:30:00
1727544600,65199.0,65388.0,65130.77,65388.0,0.5153622408,2024-09-28 17:30:00
1727548200,65388.0,65398.98,65208.92,65275.75,0.2287473126,2024-09-28 18:30:00
1727551800,65250.0,65320.0,65193.48,65299.0,0.5052099473,2024-09-28 19:30:00
1727555400,65261.0,65299.0,65034.55,65297.68,0.5730273841,2024-09-28 20:30:00
1727559000,65200.0,65290.0,65091.05,65290.0,0.3045953324,2024-09-28 21:30:00
1727562600,65245.66,65290.0,65151.23,65181.41,0.1172076706,2024-09-28 22:30:00
1727566200,65185.0,65479.0,65182.0,65449.33,0.7825980168,2024-09-28 23:30:00
1727569800,65449.33,65449.33,65202.17,65295.57,0.1442709096,2024-09-29 00:30:00
1727573400,65295.51,65477.94,65234.24,65477.94,0.1328665945,2024-09-29 01:30:00
1727577000,65477.94,65500.0,65253.8,65297.59,0.206313586,2024-09-29 02:30:00
1727580600,65390.0,65470.0,65020.0,65200.0,1.712279946,2024-09-29 03:30:00
1727584200,65263.63,65347.99,65018.0,65242.09,0.971959255,2024-09-29 04:30:00
1727587800,65242.09,65320.0,65049.94,65149.0,0.3299881009,2024-09-29 05:30:00
1727591400,65149.0,65200.0,65024.62,65060.0,0.2983973941,2024-09-29 06:30:00
1727595000,65053.01,65100.0,65000.0,65051.0,0.8112366679,2024-09-29 07:30:00
1727598600,65188.0,65188.0,65050.0,65179.96,0.4187151836,2024-09-29 08:30:00
1727602200,65179.94,65179.99,65040.03,65041.5,0.4995814808,2024-09-29 09:30:00
1727605800,65040.02,65179.75,65037.33,65140.7,0.2635104272,2024-09-29 10:30:00
1727609400,65140.71,65313.0,65140.71,65313.0,0.4547362226,2024-09-29 11:30:00
1727613000,65313.0,65379.99,65233.05,65254.1,0.3411190988,2024-09-29 12:30:00
1727616600,65254.1,65379.99,65155.0,65275.0,0.3466335367,2024-09-29 13:30:00
1727620200,65275.0,65380.0,65159.03,65378.96,0.1974438048,2024-09-29 14:30:00
1727623800,65241.49,65400.0,65180.92,65291.64,0.2917716619,2024-09-29 15:30:00
1727627400,65350.0,65450.0,65101.1,65413.0,0.8570371757,2024-09-29 16:30:00
1727631000,65449.0,65450.0,65277.73,65277.73,0.2695893276,2024-09-29 17:30:00
1727634600,65259.98,65440.0,65259.98,65429.0,0.3484927643,2024-09-29 18:30:00
1727638200,65440.0,65750.0,65411.0,65499.98,0.7093830427,2024-09-29 19:30:00
1727641800,65492.0,65585.97,65363.02,65450.0,0.1850752663,2024-09-29 20:30:00
1727645400,65450.0,65480.0,65200.01,65265.02,0.2949967027,2024-09-29 21:30:00
1727649000,65398.85,65398.85,65200.01,65200.01,0.0464042782,2024-09-29 22:30:00
1727652600,65200.01,65369.97,65065.0,65065.0,0.4274847827,2024-09-29 23:30:00
1727656200,65065.0,65190.0,65044.0,65045.0,0.2274116745,2024-09-30 00:30:00
1727659800,65045.0,65189.87,64300.1,64370.0,1.292841735,2024-09-30 01:30:00
1727663400,64370.0,64479.98,64050.0,64300.0,1.0726360138,2024-09-30 02:30:00
1727667000,64300.0,64500.0,64190.0,64260.0,1.2095232059,2024-09-30 03:30:00
1727670600,64260.0,64477.0,64205.09,64477.0,0.7221388122,2024-09-30 04:30:00
1727674200,64450.0,64696.0,64160.0,64441.51,1.1180510696,2024-09-30 05:30:00
1727677800,64441.92,64605.2,64116.01,64299.37,1.7150090762,2024-09-30 06:30:00
1727681400,64136.03,64299.4,64116.01,64116.08,0.5077004279,2024-09-30 07:30:00
1727685000,64140.0,64200.0,63400.0,63491.36,2.7700506081,2024-09-30 08:30:00
1727688600,63491.33,63749.0,63034.59,63215.06,2.6117702524,2024-09-30 09:30:00
1727692200,63220.0,63495.0,63063.0,63495.0,2.1827464169,2024-09-30 10:30:00
1727695800,63496.91,63838.03,63350.0,63600.13,1.1250920859,2024-09-30 11:30:00
1727699400,63747.9,63850.0,63600.0,63600.0,1.0353433552,2024-09-30 12:30:00
1727703000,63723.0,63834.93,63320.0,63360.0,0.4949241102,2024-09-30 13:30:00
1727706600,63360.01,63828.99,63360.01,63540.32,0.5594419101,2024-09-30 14:30:00
1727710200,63729.66,63729.66,63251.0,63256.01,0.9422572995,2024-09-30 15:30:00
1727713800,63325.0,63500.0,63250.0,63251.0,0.7377038493,2024-09-30 16:30:00
1727717400,63255.0,63513.88,62902.0,62992.0,1.4325227362,2024-09-30 17:30:00
1727721000,62951.0,63250.0,62950.0,63050.01,0.9110942942,2024-09-30 18:30:00
1727724600,63105.0,63315.0,63000.0,63315.0,1.0806084562,2024-09-30 19:30:00
1727728200,63315.0,63597.98,63315.0,63451.21,1.0495398193,2024-09-30 20:30:00
1727731800,63590.0,63590.0,63317.0,63352.5,0.255183336,2024-09-30 21:30:00
1727735400,63352.5,63429.99,63100.01,63100.07,0.1314224678,2024-09-30 22:30:00
1727739000,63100.01,63299.95,62800.99,63295.6,0.7492434892,2024-09-30 23:30:00
1727742600,63121.08,63382.0,63120.93,63371.0,0.0613834596,2024-10-01 00:30:00
1727746200,63382.0,63498.6,63120.7,63220.0,0.2379595813,2024-10-01 01:30:00
1727749800,63220.0,63500.0,62700.0,63489.96,1.2055407152,2024-10-01 02:30:00
1727753400,63475.0,63500.0,63203.19,63500.0,0.3322696853,2024-10-01 03:30:00
1727757000,63500.0,63649.0,63317.18,63531.62,0.3422282413,2024-10-01 04:30:00
1727760600,63529.88,63997.91,63370.0,63903.06,0.7051978507,2024-10-01 05:30:00
1727764200,63997.99,63999.1,63590.0,63750.0,0.7719133574,2024-10-01 06:30:00
1727767800,63750.0,63998.98,63690.0,63750.0,0.7283546541,2024-10-01 07:30:00
1727771400,63730.0,63980.0,63600.0,63979.97,0.5487101445,2024-10-01 08:30:00
1727775000,63800.0,63978.97,63590.0,63590.0,0.3804807293,2024-10-01 09:30:00
1727778600,63664.0,63700.0,63590.0,63600.0,0.6125173893,2024-10-01 10:30:00
1727782200,63590.0,63601.0,63421.0,63421.0,0.3580320273,2024-10-01 11:30:00
1727785800,63415.0,63496.99,63200.0,63200.0,0.5605851041,2024-10-01 12:30:00
1727789400,63200.0,63299.96,62501.0,62649.91,3.0396212724,2024-10-01 13:30:00
1727793000,62605.0,62799.0,61627.0,61900.55,6.3899942573,2024-10-01 14:30:00
1727796600,61905.01,62441.38,61801.0,61801.0,3.8383993611,2024-10-01 15:30:00
1727800200,61801.0,61999.97,60500.0,61050.0,12.3598346467,2024-10-01 16:30:00
1727803800,61049.85,61950.0,60700.01,61950.0,3.6389717766,2024-10-01 17:30:00
1727807400,61950.0,61950.0,61000.0,61485.0,2.4080129646,2024-10-01 18:30:00
1727811000,61687.99,61693.0,60502.0,60520.0,2.9206885602,2024-10-01 19:30:00
1727814600,60515.0,60974.98,60170.0,60650.0,3.8728479151,2024-10-01 20:30:00
1727818200,60650.06,60975.0,60650.0,60707.99,1.1732720813,2024-10-01 21:30:00
1727821800,60800.09,60974.99,60513.02,60969.0,0.7854055074,2024-10-01 22:30:00
1727825400,60799.39,60964.8,60631.91,60899.98,0.1975075127,2024-10-01 23:30:00
1727829000,60900.0,61311.0,60722.09,61310.0,0.3305897363,2024-10-02 00:30:00
1727832600,61311.0,61500.0,61200.1,61500.0,0.5998459735,2024-10-02 01:30:00
1727836200,61500.0,61846.0,61500.0,61720.03,0.841058814,2024-10-02 02:30:00
1727839800,61602.01,61819.74,61412.0,61412.0,0.6012383694,2024-10-02 03:30:00
1727843400,61420.0,61669.13,61200.3,61334.0,0.4691834535,2024-10-02 04:30:00
1727847000,61334.0,62300.0,60800.0,60900.0,2.0202656804,2024-10-02 05:30:00
1727850600,61145.06,61700.0,60552.0,61560.0,1.279544336,2024-10-02 06:30:00
1727854200,61698.84,61779.96,61425.0,61647.87,1.0726010908,2024-10-02 07:30:00
1727857800,61650.0,61650.0,61432.0,61449.88,0.393012708,2024-10-02 08:30:00
1727861400,61432.0,61517.0,61000.0,61299.87,1.4196660556,2024-10-02 09:30:00
1727865000,61412.85,61412.93,60900.0,61083.29,0.7919809587,2024-10-02 10:30:00
1727868600,61083.29,61249.99,60600.0,60967.81,0.6239229806,2024-10-02 11:30:00
1727872200,60949.99,60967.85,60616.35,60750.0,1.2820248363,2024-10-02 12:30:00
1727875800,60704.02,61450.0,60520.08,61104.15,1.6070831374,2024-10-02 13:30:00
1727879400,61104.15,61297.8,60846.67,61296.0,0.6226173914,2024-10-02 14:30:00
1727883000,61296.0,61999.0,61213.0,61890.0,2.0151205129,2024-10-02 15:30:00
1727886600,61801.0,61889.98,61202.26,61460.0,0.8567722014,2024-10-02 16:30:00
1727890200,61401.0,61469.0,60600.0,60750.03,1.0997190393,2024-10-02 17:30:00
1727893800,60999.94,60999.94,60211.0,60211.0,1.6222873377,2024-10-02 18:30:00
1727897400,60211.0,60500.0,60050.0,60240.0,3.4635654982,2024-10-02 19:30:00
1727901000,60240.0,60950.0,60240.0,60649.91,1.1196557953,2024-10-02 20:30:00
1727904600,60699.99,60899.67,60306.0,60320.49,0.4452710463,2024-10-02 21:30:00
1727908200,60320.97,60749.52,60250.01,60645.91,0.429260633,2024-10-02 22:30:00
1727911800,60645.76,60647.0,60550.36,60551.0,0.1390878951,2024-10-02 23:30:00
1727915400,60647.0,60900.0,60553.0,60899.73,0.1737767726,2024-10-03 00:30:00
1727919000,60900.0,61021.0,60648.79,60996.01,0.0976220594,2024-10-03 01:30:00
1727922600,60996.01,61187.0,60996.01,61186.27,0.174242573,2024-10-03 02:30:00
1727926200,61187.0,61249.96,60920.0,60990.0,0.4221453348,2024-10-03 03:30:00
1727929800,60920.02,61240.0,60920.01,61000.0,0.1165424274,2024-10-03 04:30:00
1727933400,60953.01,61179.96,60952.0,60984.0,0.1262561784,2024-10-03 05:30:00
1727937000,60984.0,61188.0,60965.1,61001.07,0.3203298056,2024-10-03 06:30:00
1727940600,61001.34,61187.96,60230.0,60262.02,1.7439989427,2024-10-03 07:30:00
1727944200,60261.0,60666.0,60179.0,60550.06,0.8245422813,2024-10-03 08:30:00
1727947800,60600.0,60662.0,60390.01,60589.7,0.6177285988,2024-10-03 09:30:00
1727951400,60589.69,60939.99,60389.77,60749.51,1.508126256,2024-10-03 10:30:00
1727955000,60749.35,60749.35,60251.0,60251.0,0.3044067663,2024-10-03 11:30:00
1727958600,60251.0,60390.0,59840.0,60350.0,2.5284910085,2024-10-03 12:30:00
1727962200,60349.96,60565.94,59800.0,59950.0,1.6144638283,2024-10-03 13:30:00
1727965800,60001.01,60297.98,59800.0,60000.0,1.2702845371,2024-10-03 14:30:00
1727969400,59918.04,60499.99,59830.0,60110.12,0.652330654,2024-10-03 15:30:00
1727973000,60110.12,60499.0,59877.0,60400.15,0.9893429061,2024-10-03 16:30:00
1727976600,60450.09,60450.09,59902.01,60356.0,0.7344535513,2024-10-03 17:30:00
1727980200,60400.0,60498.99,60277.6,60498.0,0.4972324104,2024-10-03 18:30:00
1727983800,60497.9,60899.0,60379.0,60560.0,1.2988666341,2024-10-03 19:30:00
1727987400,60560.0,60560.0,60361.49,60560.0,0.3369435304,2024-10-03 20:30:00
1727991000,60500.0,60500.0,60325.01,60448.0,0.2885255907,2024-10-03 21:30:00
1727994600,60440.0,60540.0,60330.01,60399.18,0.29425913,2024-10-03 22:30:00
1727998200,60500.0,60540.0,60401.0,60402.0,0.0456155257,2024-10-03 23:30:00
1728001800,60455.0,60797.99,60401.0,60698.61,0.3600378019,2024-10-04 00:30:00
1728005400,60698.62,60840.0,60560.89,60785.0,0.3126076041,2024-10-04 01:30:00
1728009000,60789.97,60789.97,60500.0,60520.12,0.1955945157,2024-10-04 02:30:00
1728012600,60615.0,60800.0,60325.01,60800.0,0.2564830884,2024-10-04 03:30:00
1728016200,60625.21,60800.0,60625.18,60797.18,0.3608732127,2024-10-04 04:30:00
1728019800,60797.21,61195.97,60767.11,61124.99,1.0020470909,2024-10-04 05:30:00
1728023400,61123.95,61245.0,60900.0,61149.93,1.0598004586,2024-10-04 06:30:00
1728027000,61199.82,61400.0,60764.71,61395.09,0.7746961544,2024-10-04 07:30:00
1728030600,61399.0,61450.0,61103.36,61250.01,1.5521611685,2024-10-04 08:30:00
1728034200,61300.0,61374.9,60853.92,61134.97,0.7562287432,2024-10-04 09:30:00
1728037800,61001.04,61299.99,60950.0,61269.97,0.6179520733,2024-10-04 10:30:00
1728041400,61269.94,61450.0,61103.0,61400.0,0.7025181543,2024-10-04 11:30:00
1728045000,61450.0,61700.0,61104.0,61390.78,1.674762,2024-10-04 12:30:00
1728048600,61202.01,61679.0,60800.0,61100.82,1.4931758827,2024-10-04 13:30:00
1728052200,60800.02,61500.0,60500.0,61278.83,1.3796619467,2024-10-04 14:30:00
1728055800,61350.0,61657.53,61278.86,61657.53,1.0347168093,2024-10-04 15:30:00
1728059400,61666.0,62035.0,61550.01,61850.0,2.8485969482,2024-10-04 16:30:00
1728063000,61850.0,61980.0,61581.0,61967.0,0.6765470952,2024-10-04 17:30:00
1728066600,61938.0,62319.99,61827.0,62280.0,1.9830019746,2024-10-04 18:30:00
1728070200,62300.0,62300.0,62050.1,62179.0,0.9540578877,2024-10-04 19:30:00
1728073800,62170.0,62431.0,62060.0,62241.03,0.6190912542,2024-10-04 20:30:00
1728077400,62389.94,62389.94,61950.0,61950.0,0.4416148583,2024-10-04 21:30:00
1728081000,61922.0,61991.63,61700.0,61703.0,0.2138434174,2024-10-04 22:30:00
1728084600,61703.0,62039.99,61700.0,61889.93,0.157622401,2024-10-04 23:30:00
1728088200,61893.55,62039.43,61703.05,61718.11,0.041951366,2024-10-05 00:30:00
1728091800,61720.18,61999.41,61720.18,61998.74,0.0829437024,2024-10-05 01:30:00
1728095400,61996.35,61996.35,61300.0,61599.0,0.5626136558,2024-10-05 02:30:00
1728099000,61599.0,61719.85,61422.71,61710.0,0.2771264734,2024-10-05 03:30:00
1728102600,61620.0,61952.3,61620.0,61810.2,0.2005349154,2024-10-05 04:30:00
1728106200,61900.0,61999.39,61820.36,61973.0,0.1594024321,2024-10-05 05:30:00
1728109800,61975.0,61976.0,61930.0,61968.9,0.2514658276,2024-10-05 06:30:00
1728113400,61930.0,61977.0,61819.06,61928.85,0.1637184703,2024-10-05 07:30:00
1728117000,61928.85,62100.0,61850.0,61960.0,0.5680951749,2024-10-05 08:30:00
1728120600,61960.0,62000.0,61850.0,61850.06,0.2004903265,2024-10-05 09:30:00
1728124200,61850.06,61969.97,61730.64,61751.0,0.3276869003,2024-10-05 10:30:00
1728127800,61751.0,61900.0,61711.0,61756.57,0.5507972624,2024-10-05 11:30:00
1728131400,61825.0,61899.9,61754.57,61804.22,0.4942598436,2024-10-05 12:30:00
1728135000,61804.3,61890.0,61643.45,61710.88,0.7230757169,2024-10-05 13:30:00
1728138600,61710.88,61773.0,61664.6,61700.0,0.6261711778,2024-10-05 14:30:00
1728142200,61697.47,61716.0,61300.0,61695.09,3.0843685618,2024-10-05 15:30:00
1728145800,61695.09,61714.0,61124.0,61517.34,1.5929344035,2024-10-05 16:30:00
1728149400,61517.34,61580.0,61301.01,61467.3,0.6393713804,2024-10-05 17:30:00
1728153000,61467.3,61468.0,61198.0,61420.13,0.9419359904,2024-10-05 18:30:00
1728156600,61435.42,61500.0,61182.03,61299.0,0.9711160535,2024-10-05 19:30:00
1728160200,61299.0,61429.0,61200.0,61425.0,0.5152967044,2024-10-05 20:30:00
1728163800,61434.96,61547.99,61397.09,61547.98,0.2104561677,2024-10-05 21:30:00
1728167400,61519.43,61600.0,61510.59,61600.0,0.1513869933,2024-10-05 22:30:00
1728171000,61599.0,61602.95,61420.45,61522.9,0.1828830515,2024-10-05 23:30:00
1728174600,61522.9,61699.0,61436.91,61699.0,0.0347908473,2024-10-06 00:30:00
1728178200,61699.0,61780.0,61543.86,61620.72,0.1113146484,2024-10-06 01:30:00
1728181800,61779.09,61779.09,61134.01,61694.77,0.3071156385,2024-10-06 02:30:00
1728185400,61515.74,61700.0,61400.0,61697.29,0.5861246047,2024-10-06 03:30:00
1728189000,61550.0,61550.0,61420.0,61500.0,0.3377791597,2024-10-06 04:30:00
1728192600,61500.0,61663.97,61479.42,61552.5,0.4435938971,2024-10-06 05:30:00
1728196200,61644.96,61649.99,61553.0,61590.0,0.2411781744,2024-10-06 06:30:00
1728199800,61590.0,61648.72,61464.42,61636.99,0.2312645411,2024-10-06 07:30:00
1728203400,61636.99,61636.99,61520.22,61599.0,0.2372177004,2024-10-06 08:30:00
1728207000,61591.82,61799.0,61554.18,61604.0,0.4994401107,2024-10-06 09:30:00
1728210600,61555.0,61850.0,61541.67,61647.0,0.5769910044,2024-10-06 10:30:00
1728214200,61613.17,61800.0,61613.17,61650.0,0.3785987831,2024-10-06 11:30:00
1728217800,61650.0,62000.0,61650.0,62000.0,0.7898212293,2024-10-06 12:30:00
1728221400,61901.0,61992.87,61704.93,61889.99,0.7767047493,2024-10-06 13:30:00
1728225000,61928.94,62300.0,61920.0,62001.0,1.6328174653,2024-10-06 14:30:00
1728228600,62003.12,62450.0,62001.0,62293.0,2.3424265459,2024-10-06 15:30:00
1728232200,62311.09,62430.0,62123.67,62275.99,0.9496253776,2024-10-06 16:30:00
1728235800,62242.23,62275.99,61783.6,62249.19,1.1180257746,2024-10-06 17:30:00
1728239400,62249.19,62434.78,62249.19,62434.78,0.541780337,2024-10-06 18:30:00
1728243000,62444.0,62498.0,62160.81,62293.11,2.431363541,2024-10-06 19:30:00
1728246600,62490.0,62490.0,62218.0,62218.27,0.3047137009,2024-10-06 20:30:00
1728250200,62218.54,62367.94,62215.0,62300.0,0.2687158376,2024-10-06 21:30:00
1728253800,62222.15,62370.0,62222.15,62369.0,0.1058750685,2024-10-06 22:30:00
1728257400,62369.0,62485.22,62324.65,62485.22,0.1594737749,2024-10-06 23:30:00
1728261000,62487.86,63494.0,62487.86,63329.99,2.3696745056,2024-10-07 00:30:00
1728264600,63329.99,63500.0,63297.0,63414.87,0.5921812816,2024-10-07 01:30:00
1728268200,63414.87,63490.0,63184.29,63184.29,0.4292424482,2024-10-07 02:30:00
1728271800,63184.29,63408.0,63005.0,63390.0,0.7957607576,2024-10-07 03:30:00
1728275400,63299.74,63407.72,63050.0,63070.0,0.6551769274,2024-10-07 04:30:00
1728279000,63062.46,63221.98,63000.0,63095.0,0.341129824,2024-10-07 05:30:00
1728282600,63198.1,63388.0,63095.0,63200.98,0.7038839128,2024-10-07 06:30:00
1728286200,63200.98,63347.0,63025.61,63204.1,0.8193246767,2024-10-07 07:30:00
1728289800,63204.1,63298.97,63000.0,63002.0,1.8310639406,2024-10-07 08:30:00
1728293400,63001.0,63249.0,62814.0,62818.0,1.0657809987,2024-10-07 09:30:00
1728297000,62815.01,62895.86,62395.85,62500.0,0.9752058645,2024-10-07 10:30:00
1728300600,62499.0,62988.92,62400.0,62871.59,0.4881124153,2024-10-07 11:30:00
1728304200,62876.62,62954.99,62600.0,62750.0,0.2890311422,2024-10-07 12:30:00
1728307800,62777.0,63925.0,62686.0,63720.0,3.8222556734,2024-10-07 13:30:00
1728311400,63720.0,63793.0,63252.0,63309.0,1.7067239103,2024-10-07 14:30:00
1728315000,63312.0,63661.24,63250.0,63300.02,0.4455550705,2024-10-07 15:30:00
1728318600,63300.03,63475.5,63000.0,63360.0,0.432511932,2024-10-07 16:30:00
1728322200,63400.0,63400.0,62900.0,63240.0,0.4095771136,2024-10-07 17:30:00
1728325800,63240.0,63243.9,62501.0,62910.0,1.3350437769,2024-10-07 18:30:00
1728329400,62950.1,63096.0,62950.1,63090.94,0.5970410654,2024-10-07 19:30:00
1728333000,63090.89,63090.91,62855.02,62910.01,0.4614932354,2024-10-07 20:30:00
1728336600,63000.0,63200.0,63000.0,63120.13,0.4892057351,2024-10-07 21:30:00
1728340200,63040.09,63600.0,62200.0,62500.0,1.9829718789,2024-10-07 22:30:00
1728343800,62370.13,62499.96,62160.03,62316.37,0.4735479617,2024-10-07 23:30:00
1728347400,62316.4,62400.0,62316.37,62316.43,0.2305145519,2024-10-08 00:30:00
1728351000,62316.7,62676.37,62316.37,62316.37,0.664896338,2024-10-08 01:30:00
1728354600,62316.37,62676.77,62316.37,62676.74,0.2788832906,2024-10-08 02:30:00
1728358200,62670.0,62690.0,62427.74,62630.0,0.7182924773,2024-10-08 03:30:00
1728361800,62630.0,62800.0,62350.0,62350.01,0.4672984599,2024-10-08 04:30:00
1728365400,62316.72,62527.16,62125.0,62131.0,0.9028289256,2024-10-08 05:30:00
1728369000,62190.0,62400.0,62001.0,62036.06,1.0561510579,2024-10-08 06:30:00
1728372600,62050.03,62280.0,62010.0,62155.0,0.6802981747,2024-10-08 07:30:00
1728376200,62155.0,62400.0,62150.09,62301.46,0.455615015,2024-10-08 08:30:00
1728379800,62383.75,62448.99,62200.0,62312.3,0.1816355604,2024-10-08 09:30:00
1728383400,62312.33,62398.0,62210.59,62215.32,0.4104159064,2024-10-08 10:30:00
1728387000,62215.32,62449.99,62061.01,62250.06,0.627109764,2024-10-08 11:30:00
1728390600,62206.0,62400.0,62100.0,62214.25,0.7095538791,2024-10-08 12:30:00
1728394200,62214.36,62900.0,62214.36,62306.0,1.3233535491,2024-10-08 13:30:00
1728397800,62305.41,62700.0,62061.01,62166.0,0.8999764238,2024-10-08 14:30:00
1728401400,62166.0,62317.95,61793.01,62157.77,1.3098617536,2024-10-08 15:30:00
1728405000,62190.0,62410.0,62061.22,62150.0,0.2743738152,2024-10-08 16:30:00
1728408600,62150.0,62405.0,62062.0,62203.0,0.4815865411,2024-10-08 17:30:00
1728412200,62203.0,62203.0,61820.02,61979.94,0.4972245419,2024-10-08 18:30:00
1728415800,61980.0,62299.0,61906.31,62152.3,0.2226195089,2024-10-08 19:30:00
1728419400,62199.0,62400.0,62150.15,62287.53,0.2256235781,2024-10-08 20:30:00
1728423000,62287.53,62399.89,62200.0,62200.0,0.1398317088,2024-10-08 21:30:00
1728426600,62200.0,62284.97,62000.0,62000.0,0.047670422,2024-10-08 22:30:00
1728430200,62000.06,62110.0,62000.06,62110.0,0.0286494736,2024-10-08 23:30:00
1728433800,62017.03,62305.3,62015.0,62303.5,0.0483795456,2024-10-09 00:30:00
1728437400,62112.78,62348.68,62112.78,62200.63,0.0697059465,2024-10-09 01:30:00
1728441000,62200.21,62299.51,62016.31,62031.9,0.0764118717,2024-10-09 02:30:00
1728444600,62296.69,62299.88,62025.34,62224.0,0.0463632608,2024-10-09 03:30:00
1728448200,62060.41,62238.0,62060.41,62222.0,0.2175016975,2024-10-09 04:30:00
1728451800,62150.0,62349.0,62150.0,62349.0,0.2682798536,2024-10-09 05:30:00
1728455400,62301.01,62400.0,62107.16,62107.34,0.335856369,2024-10-09 06:30:00
1728459000,62107.44,62249.99,62100.0,62168.0,1.1053611702,2024-10-09 07:30:00
1728462600,62168.0,62235.96,62056.15,62149.82,0.236063041,2024-10-09 08:30:00
1728466200,62071.46,62250.0,62071.46,62091.04,0.128273319,2024-10-09 09:30:00
1728469800,62091.04,62188.67,62065.0,62088.0,0.1499844186,2024-10-09 10:30:00
1728473400,62088.0,62250.0,62060.0,62160.0,0.764682649,2024-10-09 11:30:00
1728477000,62101.0,62250.0,61780.92,61970.0,1.0232175654,2024-10-09 12:30:00
1728480600,61969.99,61970.0,61701.0,61839.97,0.7445968239,2024-10-09 13:30:00
1728484200,61857.0,61914.0,61381.2,61883.0,2.9795685397,2024-10-09 14:30:00
1728487800,61841.26,62226.0,61711.0,61724.0,1.2916002737,2024-10-09 15:30:00
1728491400,61800.0,61894.48,61450.01,61700.0,1.2696471327,2024-10-09 16:30:00
1728495000,61600.06,61699.88,61200.0,61499.98,1.1948544584,2024-10-09 17:30:00
1728498600,61499.95,61499.95,60920.0,61000.0,1.7099480499,2024-10-09 18:30:00
1728502200,61000.0,61100.0,60902.0,60910.0,0.9993276839,2024-10-09 19:30:00
